SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls,saleYear,saleMonth,saleDay,saleDayOfWeek,saleDayOfYear
1143835,44000,472863,77,121,3,1993,9419,Medium,950FII,950,F,II,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Manual,,,,,,,,,,,,,Limited Slip,Conventional,2004,1,29,3,29
1143988,23000,1018599,3414,121,3,1987,16845,Medium,235B,235,B,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,30 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2004,1,29,3,29
1147552,13500,99456,7014,121,3,2000,1149,Medium,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Pennsylvania,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1166627,30000,5807,3538,121,3,2001,1033,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1147320,22500,370687,3538,121,3,1999,3157,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1171976,14000,1007740,3176,121,3,1985,3159,Low,580SUPER E,580,SUPER E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1147027,12500,229443,7002,121,3,2001,717,Medium,216,216,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Maryland,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1147023,14500,1015970,7014,121,3,1999,375,Low,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Colorado,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1146945,25000,829758,7046,121,3,2001,626,Low,304.5,304.5,,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Massachusetts,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,Hydraulic,Yes,Double,,,,,,2004,1,29,3,29
1146625,10500,1035492,17604,121,3,1999,428,Low,520V,520,V,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",West Virginia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2004,1,29,3,29
1167693,101000,401101,1169,121,3,2001,1781,Medium,320CL,320,C,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2004,1,29,3,29
1145902,30500,188641,3561,121,3,1998,4191,High,436C,436,C,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1171775,35000,483118,3542,121,3,2002,458,Low,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1168379,32000,470931,3542,121,3,2001,2673,High,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1141282,10500,1026967,9566,121,3,1998,1899,Medium,873,873,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1144972,35000,27205,3539,121,3,2002,890,Medium,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Standard,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1144789,18500,444008,7014,121,3,2003,184,Low,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,New York,SSL,Skid Steer Loaders,,EROPS,Yes,,,,,,,,,,Standard,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1168936,13000,152517,7014,121,3,2001,1377,Medium,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1168968,23500,429610,3567,121,3,1997,12492,High,446B,446,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,New Jersey,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1141413,15000,473853,7014,121,3,2001,437,Low,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1141438,27000,1055813,1918,121,3,1993,11730,Medium,750BLT,750,B,,LT,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Oklahoma,TTT,Track Type Tractors,,EROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,1,29,3,29
1169278,27000,606558,3538,121,3,2000,1369,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Street,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1141458,19000,804277,7122,121,3,1990,3566,Low,446,446,,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Maine,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1143932,105000,26509,1333,121,3,1998,5559,Medium,345BL,345,BL,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Mississippi,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2004,1,29,3,29
1157938,10500,57118,7009,121,3,2001,1021,Medium,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1149662,11500,134804,7009,121,3,1999,824,Low,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1171256,20500,510054,3546,121,3,1994,11404,High,426B,426,B,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1139545,17500,273291,7014,121,3,2001,350,Low,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Dakota,SSL,Skid Steer Loaders,,EROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1154900,33500,1057851,4147,121,3,1978,5768,Low,D8K,D8,K,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,1,29,3,29
1173389,75000,359971,1129,121,3,2000,2827,Medium,315BL,315,B,,L,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Missouri,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,"10' 2""",Manual,None or Unspecified,Double,,,,,,2004,1,29,3,29
1157539,36000,1006595,3538,121,3,2000,1622,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,South Dakota,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1154856,11500,517216,7002,121,3,2002,686,Medium,216,216,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1156826,38000,590415,3542,121,3,2001,513,Low,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1156251,39000,1023933,3542,121,3,2002,1128,Medium,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1,29,3,29
1157368,81000,595672,23929,121,3,1996,5070,Medium,135HNA,135,H,,,,Motorgrader - 145.0 to 170.0 Horsepower,Texas,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,Yes,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2004,1,29,3,29
1173391,33000,268113,4957,121,3,1997,2773,Low,65C,65,C,,,,Motorgrader - 45.0 to 130.0 Horsepower,Florida,MG,Motor Graders,No,OROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2004,1,29,3,29
1173390,78000,740618,85,121,3,1998,12429,High,966FII,966,F,II,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,Kentucky,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2004,1,29,3,29
1156606,15000,982188,7009,121,3,2001,537,Low,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Utah,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,1,29,3,29
1163064,14250,1025146,8016,121,3,2001,800,Medium,260,260,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,6,4,37
1153791,14250,999718,8016,121,3,2001,863,Medium,260,260,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,6,4,37
1165279,24500,1038881,9133,121,3,2001,708,Low,WB140,WB140,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1160742,26000,141804,2758,121,3,1996,6055,High,D5CIII,D5,C,III,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1143265,26500,484841,3538,121,3,1998,4812,High,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1139815,25500,487715,3538,121,3,1997,5678,High,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Standard,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1139907,31500,463480,3542,121,3,2001,1012,Medium,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1166589,21500,1018647,3161,121,3,1998,5060,Medium,550G,550,G,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1165622,26000,1038743,4124,121,3,1979,9814,Medium,D6D,D6,D,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1153387,33000,1038736,25456,121,3,1996,12656,High,EX550LCE,EX550,,LC,E,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"10' 6""",None or Unspecified,None or Unspecified,Double,,,,,,2004,2,12,3,43
1143010,8500,1055547,9551,121,3,1997,1975,Medium,763,763,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,12,3,43
1142903,16500,590692,7021,121,3,2000,433,Low,248,248,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,12,3,43
1140923,26000,463256,3538,121,3,1999,1866,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1147399,27500,484772,3538,121,3,2001,1084,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1161521,31000,1058929,3542,121,3,2001,2678,High,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1140566,32000,1023454,4228,121,3,1992,847,Low,EL300B,EL300,B,,,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Utah,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2004,2,12,3,43
1144098,26000,760388,3538,121,3,1998,2457,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1164034,33500,1052563,5273,121,3,1998,2523,Low,D41E,D41,E,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1150660,35500,1014827,5268,121,3,1999,1405,Low,D39E,D39,E,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Alabama,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1150663,17500,396715,7014,121,3,2002,114,Low,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,New Jersey,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,12,3,43
1145792,9000,1025244,9566,121,3,1997,1817,Medium,873,873,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,12,3,43
1151058,34000,527385,2759,121,3,1994,4046,Low,D5HII,D5,H,II,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2004,2,12,3,43
1150323,59000,1016646,1893,121,3,2000,2734,Medium,650HLGP,650,H,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",New Jersey,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1172597,110000,193630,23931,121,3,1997,5538,Medium,140HNA,140,H,,,,Motorgrader - 170.0 to 200.0 Horsepower,Colorado,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,Yes,None or Unspecified,Low Profile,Variable,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2004,2,12,3,43
1150215,32000,465264,3538,121,3,2001,2766,High,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2004,2,12,3,43
1163037,29500,1040211,4700,121,3,1997,9067,Medium,544G,544,G,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2004,2,12,3,43
1152317,21000,1027472,3161,121,3,1997,5993,Medium,550G,550,G,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1162890,46000,1067630,5337,121,3,1997,2655,Low,GD650A,GD650,A,,,,Motorgrader - 145.0 to 170.0 Horsepower,West Virginia,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2004,2,12,3,43
1151730,13500,1045757,11420,121,3,1996,0,,TD12CXP,TD12,C,,XP,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1144696,22000,1015511,222,121,3,1996,5898,Medium,D41P-6,D41,P,-6,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1168975,25500,1007050,4107,121,3,1989,5305,Medium,D4H,D4,H,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Michigan,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2004,2,12,3,43
1162314,28500,1062017,493,121,3,1992,0,,PC400LC5,PC400,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Utah,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,28 inch,"11' 0""",None or Unspecified,None or Unspecified,Double,,,,,,2004,2,12,3,43
1169263,8250,1030124,17474,121,3,1997,3042,Medium,LX865,LX865,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,12,3,43
1141428,17000,1034634,7019,121,3,2002,367,Low,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,12,3,43
1164683,40500,1010616,2230,121,3,1996,4387,Medium,PC200LC3,PC200,,LC,3,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Mississippi,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2004,2,12,3,43
1141866,6250,1025203,10831,121,3,1999,520,Low,2060,2060,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Michigan,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2004,2,12,3,43
1142696,30000,1019137,3257,121,3,1995,5141,Medium,9040B,9040,B,,,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Michigan,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2004,2,12,3,43
